college_code,college_name,course_name,caste_category,cutoff_percentile,cutoff_rank
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Computer Engineering,LOPEN,88.34,5609
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Computer Engineering,MI,71.43,41114
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Mechanical Engineering,GOPEN,80.31,20485
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Mechanical Engineering,LOPEN,81.49,17934
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Mechanical Engineering,MI,72.21,39358
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Artificial Intelligence and Data Science,GOPEN,87.63,6637
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Artificial Intelligence and Data Science,MI,73.6,36225
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Civil Engineering,GOPEN,76.89,28366
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Civil Engineering,GSC,70.37,43319
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Civil Engineering,GST,72.32,39071
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Civil Engineering,GNTD,76.84,28483
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Civil Engineering,GOBC,75.06,32740
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Civil Engineering,GSEBC,64,53306
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Civil Engineering,LOPEN,80.84,19322
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Civil Engineering,LSC,68.74,46498
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Civil Engineering,LNTA,76.47,29381
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,GOPEN,87.03,7566
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,GSC,83.49,13824
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,GST,70.91,42194
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,GNTB,84.57,11739
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,GNTC,84.8,11352
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,GOBC,86.5,8422
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,LOPEN,87.89,6234
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,LOBC,87.26,7209
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,LSEBC,86.51,8381
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Computer Engineering,EWS,54.22,57567
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Information Technology,GOPEN,86.51,8390
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Information Technology,GSC,81.2,18550
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Information Technology,GNTA,79.75,21762
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Information Technology,GOBC,86.23,8882
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Information Technology,LOPEN,86.94,7743
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Information Technology,LSEBC,85.37,10339
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,GOPEN,82,16932
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,GSC,75.33,32108
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,GNTA,73.28,36952
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,GNTC,73.94,35423
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,GOBC,80.56,19959
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,GSEBC,79.29,22793
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,LOPEN,81.41,18109
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,LSC,78.47,24699
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,LST,75,33278
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,LOBC,80.56,19968
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electrical Engineering,EWS,68.89,46198
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GOPEN,84.29,12239
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GSC,79.12,23197
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GNTB,82.8,15233
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GNTD,79.88,21501
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GOBC,83.65,13536
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GSEBC,82.35,16118
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOPEN,86.12,9041
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOBC,85.24,10586
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Telecommunication Engg,EWS,70.59,42881
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Mechanical Engineering,GOPEN,79.74,21802
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Mechanical Engineering,GSC,77.33,27336
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Mechanical Engineering,GST,69.49,45088
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Mechanical Engineering,GOBC,79.08,23305
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Mechanical Engineering,GSEBC,70,44066
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Mechanical Engineering,LOPEN,74.97,33794
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Mechanical Engineering,LOBC,73.88,35547
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Computer Engineering,GOPEN,83.24,14355
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Computer Engineering,GOBC,82.5,15828
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Computer Engineering,LOPEN,85.54,10030
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Computer Engineering,LSC,76.91,28323
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Computer Engineering,LOBC,85.29,10475
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Electronics and Computer Engineering,LSEBC,79.94,21299
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GOPEN,85.94,9352
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GSC,79.83,21572
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GOBC,85.66,9830
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LOPEN,86.11,9069
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LNTA,80.46,20211
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LNTC,86.11,9076
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LOBC,83.61,13573
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LSEBC,70.75,42532
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Civil Engineering,GOPEN,69.53,45035
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Civil Engineering,GSC,57.28,57108
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Civil Engineering,GNTB,64.84,52435
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Civil Engineering,GOBC,60.37,56019
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Civil Engineering,LOPEN,65.68,51408
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Civil Engineering,LNTD,76.11,30222
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,GOPEN,81.6,17696
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,GSC,72.51,38604
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,GNTA,78.97,23542
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,GNTB,74.41,34262
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,GNTC,80.63,19774
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,GNTD,75,32905
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,GOBC,80.51,20072
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,GSEBC,78.17,25433
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,LOPEN,83.83,13180
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,LSC,75.66,31371
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,LOBC,81.09,18810
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Computer Engineering,LSEBC,78.29,25155
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Artificial Intelligence (AI) and Data Science,GOPEN,78.46,24746
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Artificial Intelligence (AI) and Data Science,GSC,74.29,34547
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Artificial Intelligence (AI) and Data Science,GNTA,69.03,45967
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Artificial Intelligence (AI) and Data Science,GOBC,78,25884
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Artificial Intelligence (AI) and Data Science,LOPEN,79.67,21954
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Artificial Intelligence (AI) and Data Science,LNTC,72.86,37867
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Artificial Intelligence (AI) and Data Science,LOBC,78.76,24045
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Artificial Intelligence (AI) and Data Science,LSEBC,78.11,25559
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,GOPEN,70.36,43337
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,GSC,56.92,57201
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,GNTA,69.64,44785
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,GNTC,60.21,56111
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,GNTD,69.18,45646
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,GOBC,65.08,52166
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,GSEBC,63.03,54235
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,LOPEN,68.31,47268
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,LSC,64.62,52682
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Mechanical Engineering,LNTA,66.31,50513
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Electronics and Computer Engineering,GOPEN,74.29,34588
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Electronics and Computer Engineering,GNTD,63.09,54184
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Electronics and Computer Engineering,GOBC,71.54,40840
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Electronics and Computer Engineering,GSEBC,73.66,36100
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Electronics and Computer Engineering,LOPEN,74.4,34298
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Electronics and Computer Engineering,LSC,63.88,53458
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Electronics and Computer Engineering,LNTA,73.89,35476
5179,"Vishwabharati Academys College of Engineering, Ahmednagar (Un-Aided)",Electronics and Computer Engineering,LNTC,73.06,37394
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Civil Engineering,GOPEN,85.84,9501
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Civil Engineering,GSC,77.31,27386
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Civil Engineering,GST,80.58,19891
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Civil Engineering,GNTA,75.42,31895
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Civil Engineering,GNTC,76.95,28216
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Civil Engineering,GOBC,85.41,10261
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Civil Engineering,GSEBC,71.76,40339
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Civil Engineering,LOPEN,84.71,11528
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Civil Engineering,EWS,62.94,54301
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Computer Engineering,GOPEN,88.8,5020
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Computer Engineering,GSC,83.26,14263
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik (Un-Aided)",Computer Engineering,GNTA,86.94,7731
